Date & Time,Demand,PV,Direct,PV->Storage,Storage->Load,Export,Import,Losses,End SoC,Solar Share (%),Solar Wasted (%)
2020-03-29,18732.0,18002.0,8131.75,9781.761680399726,9002.598599642059,88.48831960027347,1597.6514003579412,988.9412940889929,1072.6549613978382,91.4710046959324,0.4915471592060519
2020-04-05,21568.5,19962.0,9577.75,10378.768450208549,9785.997040975593,5.481549791451261,2204.7529590244067,1061.9537345701515,603.472636060643,89.77790315031454,0.027459922810596442
2020-04-12,19633.5,20432.0,8977.75,10501.545727818542,8706.595152625736,952.7042721814582,1949.1548473742646,1009.8666552571844,1388.556555996265,90.07230067296068,4.662804777708781
2020-04-19,20688.0,17370.0,8552.25,8394.749935234577,7807.1440591287865,423.0000647654238,4328.6059408712135,853.0992372045297,1123.0631948975242,79.07673075758308,2.4352335334796997
2020-04-26,21705.420454545456,20670.0,10001.170454545454,10590.796655587792,9363.934521894831,78.03288986675311,2340.3154781051685,1050.0038834434165,1299.921445147069,89.21782932974666,0.3775176094182541
2020-05-03,23371.5,21182.0,11072.75,9891.263211785596,9140.979208046247,217.98678821440404,3157.7707919537534,1002.0459119863033,1048.1595369001157,86.48879707355646,1.029113342528581
2020-05-10,26055.0,21127.0,12374.25,8748.129672587127,8101.728940761,4.620327412872868,5579.021059239,887.1683682986564,807.3919004275867,78.58752232109384,0.021869301902176685
2020-05-17,27687.0,18860.0,12467.0,6389.625317397333,6137.148677354308,3.3746826026672867,9082.851322645693,659.868540470611,400.0,67.19452695255646,0.017893332993994097
2020-05-24,27012.0,21382.0,13410.25,7967.541940241231,6683.95715976773,4.208059758769378,6917.79284023227,770.4202845349888,913.1644959385112,74.38992729071424,0.019680384242677852
2020-05-31,27075.75,22393.0,13983.5,8405.060864485042,7973.166999969738,4.439135514958544,5119.083000030262,862.6089648790124,482.4493955748022,81.0934766348845,0.019823764189517007
2020-06-07,29402.25,22469.0,15171.75,7293.397989578865,6436.988726898473,3.85201042113463,7793.511273101527,722.4662872073075,616.3923710478877,73.49348681443928,0.017143666478858115
2020-06-14,30879.75,23137.0,15968.0,7165.21568910081,6653.981948429409,3.784310899189982,8257.76805157059,727.6261117192887,400.0,73.25830665218925,0.01635610018234854
2020-06-21,28734.75,23372.0,14676.0,8691.409629295667,7674.365087750899,4.590370704331924,6384.384912249101,861.1404807068326,555.9040608379374,77.78165840228608,0.01964047023931167
2020-06-28,28723.5,23353.0,14616.0,8732.387986563506,7885.4621743681455,4.612013436493616,6222.0378256318545,874.6621352813286,528.1677377519691,78.3381627391096,0.019749126178622085
2020-07-05,29748.0,23774.0,15202.5,8566.975349299428,7715.823338560114,4.524650700572844,6829.676661439886,856.9975064932977,522.3222419979844,77.04156023450354,0.019031928579847077
2020-07-12,30723.0,23278.0,15497.5,7776.392895668692,7030.231330113104,4.107104331308083,8195.268669886897,779.3420000335288,489.141807520043,73.32529808323766,0.01764371651906557
2020-07-19,30484.5,22206.0,14704.0,7498.039907885936,6832.803261049642,3.9600921140637775,8947.696738950359,754.3784543563388,400.0,70.64837297987384,0.0178334329193181
2020-07-26,29504.25,21464.0,14114.75,7345.370540260026,6610.8334862340225,3.8794597399737896,8778.666513765977,734.5370540260033,400.0,70.24609500744477,0.018074262672259547
2020-08-02,29473.5,20879.0,13871.5,7003.800940350667,6162.756358658889,3.6990596493337247,9439.24364134111,692.7711927264957,548.2733889652807,67.97379462452335,0.017716651416896042
2020-08-09,29448.75,21974.0,14006.0,7963.793919759416,7242.064946036432,4.206080240583923,8200.685053963567,800.4174237108359,469.584938977428,72.15268881034486,0.019141167928387746
2020-08-16,29611.5,21934.0,13923.75,8006.021617187859,7089.578528728342,4.228382812140737,8598.171471271658,794.3360302043791,591.6919972325675,70.96340451759737,0.019277755138783336
2020-08-23,28598.25,21936.0,13672.0,8259.63766979064,7416.25068244353,4.362330209360528,7509.99931755647,825.0213005010899,610.0576840785862,73.73965428808941,0.019886625680892268
