DATE-TIME,MW
"Wednesday, April 07, 2021",249.69
"Wednesday, April 07, 2021",238.21
"Wednesday, April 07, 2021",224.14
"Wednesday, April 07, 2021",225.68
"Wednesday, April 07, 2021",264.39
"Wednesday, April 07, 2021",255.15
"Wednesday, April 07, 2021",252.98
"Wednesday, April 07, 2021",241.15
"Wednesday, April 07, 2021",236.04
"Thursday, April 08, 2021",242.83
"Thursday, April 08, 2021",242.48
"Thursday, April 08, 2021",241.01
"Thursday, April 08, 2021",233.17
"Thursday, April 08, 2021",226.1
"Thursday, April 08, 2021",225.12
"Thursday, April 08, 2021",203.42
"Thursday, April 08, 2021",181.16
"Thursday, April 08, 2021",200.9
"Thursday, April 08, 2021",220.08
"Thursday, April 08, 2021",235.62
"Thursday, April 08, 2021",244.79
"Thursday, April 08, 2021",242.48
"Thursday, April 08, 2021",256.62
"Thursday, April 08, 2021",266.77
"Thursday, April 08, 2021",265.09
"Thursday, April 08, 2021",249.41
"Thursday, April 08, 2021",210.63
"Thursday, April 08, 2021",211.33
"Thursday, April 08, 2021",248.64
"Thursday, April 08, 2021",242.48
"Thursday, April 08, 2021",243.25
"Thursday, April 08, 2021",240.52
"Thursday, April 08, 2021",241.15
"Friday, April 09, 2021",237.86
"Friday, April 09, 2021",236.04
"Friday, April 09, 2021",227.92
"Friday, April 09, 2021",218.89
"Friday, April 09, 2021",213.08
"Friday, April 09, 2021",210.49
"Friday, April 09, 2021",191.03
"Friday, April 09, 2021",172.83
"Friday, April 09, 2021",190.68
"Friday, April 09, 2021",207.2
"Friday, April 09, 2021",220.71
"Friday, April 09, 2021",227.64
"Friday, April 09, 2021",231.35
"Friday, April 09, 2021",245.49
"Friday, April 09, 2021",252.07
"Friday, April 09, 2021",253.4
"Friday, April 09, 2021",240.66
"Friday, April 09, 2021",233.17
"Friday, April 09, 2021",232.33
"Friday, April 09, 2021",262.64
"Friday, April 09, 2021",245
"Friday, April 09, 2021",237.72
"Friday, April 09, 2021",237.16
"Friday, April 09, 2021",233.94
"Saturday, April 10, 2021",233.66
"Saturday, April 10, 2021",229.32
"Saturday, April 10, 2021",224.84
"Saturday, April 10, 2021",218.47
"Saturday, April 10, 2021",212.8
"Saturday, April 10, 2021",214.13
"Saturday, April 10, 2021",193.27
"Saturday, April 10, 2021",175.07
"Saturday, April 10, 2021",188.58
"Saturday, April 10, 2021",199.99
"Saturday, April 10, 2021",210.35
"Saturday, April 10, 2021",215.6
"Saturday, April 10, 2021",216.44
"Saturday, April 10, 2021",226.8
"Saturday, April 10, 2021",217.14
"Saturday, April 10, 2021",209.02
"Saturday, April 10, 2021",194.53
"Saturday, April 10, 2021",177.24
"Saturday, April 10, 2021",183.47
"Saturday, April 10, 2021",216.02
"Saturday, April 10, 2021",213.36
"Saturday, April 10, 2021",211.96
"Saturday, April 10, 2021",210.28
"Saturday, April 10, 2021",209.44
"Sunday, April 11, 2021",205.38
"Sunday, April 11, 2021",199.15
"Sunday, April 11, 2021",195.37
"Sunday, April 11, 2021",190.82
"Sunday, April 11, 2021",188.02
"Sunday, April 11, 2021",186.76
"Sunday, April 11, 2021",177.03
"Sunday, April 11, 2021",155.54
"Sunday, April 11, 2021",161.35
"Sunday, April 11, 2021",168.84
"Sunday, April 11, 2021",177.38
"Sunday, April 11, 2021",186.83
"Sunday, April 11, 2021",187.46
"Sunday, April 11, 2021",193.76
"Sunday, April 11, 2021",192.99
"Sunday, April 11, 2021",186.27
"Sunday, April 11, 2021",173.67
"Sunday, April 11, 2021",173.88
"Sunday, April 11, 2021",178.43
"Sunday, April 11, 2021",213.15
"Sunday, April 11, 2021",212.73
"Sunday, April 11, 2021",215.25
"Sunday, April 11, 2021",209.93
"Sunday, April 11, 2021",202.02
"Monday, April 12, 2021",190.82
"Monday, April 12, 2021",186.69
"Monday, April 12, 2021",178.71
"Monday, April 12, 2021",176.4
"Monday, April 12, 2021",173.39
"Monday, April 12, 2021",175.28
"Monday, April 12, 2021",163.24
"Monday, April 12, 2021",141.61
"Monday, April 12, 2021",155.05
"Monday, April 12, 2021",163.1
"Monday, April 12, 2021",173.46
"Monday, April 12, 2021",184.1
"Monday, April 12, 2021",192.43
"Monday, April 12, 2021",195.44
"Monday, April 12, 2021",197.26
"Monday, April 12, 2021",203.07
"Monday, April 12, 2021",204.68
"Monday, April 12, 2021",201.11
"Monday, April 12, 2021",203.77
"Monday, April 12, 2021",233.8
"Monday, April 12, 2021",219.87
"Monday, April 12, 2021",216.93
"Monday, April 12, 2021",212.94
"Monday, April 12, 2021",207.69
"Tuesday, April 13, 2021",202.79
"Tuesday, April 13, 2021",197.68
"Tuesday, April 13, 2021",195.09
"Tuesday, April 13, 2021",191.45
"Tuesday, April 13, 2021",187.18
"Tuesday, April 13, 2021",186.62
"Tuesday, April 13, 2021",164.78
"Tuesday, April 13, 2021",153.23
"Tuesday, April 13, 2021",161.77
"Tuesday, April 13, 2021",173.67
"Tuesday, April 13, 2021",183.26
"Tuesday, April 13, 2021",193.34
"Tuesday, April 13, 2021",205.1
"Tuesday, April 13, 2021",203.35
"Tuesday, April 13, 2021",196.35
"Tuesday, April 13, 2021",192.22
"Tuesday, April 13, 2021",192.01
"Tuesday, April 13, 2021",181.51
"Tuesday, April 13, 2021",173.46
"Tuesday, April 13, 2021",220.01
"Tuesday, April 13, 2021",212.1
"Tuesday, April 13, 2021",212.87
"Tuesday, April 13, 2021",212.24
"Tuesday, April 13, 2021",208.25
"Wednesday, April 14, 2021",204.68
"Wednesday, April 14, 2021",202.58
"Wednesday, April 14, 2021",201.67
"Wednesday, April 14, 2021",198.66
"Wednesday, April 14, 2021",194.95
"Wednesday, April 14, 2021",191.94
"Wednesday, April 14, 2021",161.35
"Wednesday, April 14, 2021",153.93
"Wednesday, April 14, 2021",172.13
"Wednesday, April 14, 2021",188.16
"Wednesday, April 14, 2021",205.8
"Wednesday, April 14, 2021",210.84
"Wednesday, April 14, 2021",210.21
"Wednesday, April 14, 2021",213.22
"Wednesday, April 14, 2021",212.59
"Wednesday, April 14, 2021",216.72
"Wednesday, April 14, 2021",213.57
"Wednesday, April 14, 2021",207.97
"Wednesday, April 14, 2021",206.57
"Wednesday, April 14, 2021",246.54
"Wednesday, April 14, 2021",236.67
"Wednesday, April 14, 2021",237.58
"Wednesday, April 14, 2021",239.12
"Wednesday, April 14, 2021",238.77
"Thursday, April 15, 2021",236.18
"Thursday, April 15, 2021",235.27
"Thursday, April 15, 2021",227.99
"Thursday, April 15, 2021",219.73
"Thursday, April 15, 2021",209.93
"Thursday, April 15, 2021",207.9
"Thursday, April 15, 2021",183.61
"Thursday, April 15, 2021",171.64
"Thursday, April 15, 2021",198.66
"Thursday, April 15, 2021",215.74
"Thursday, April 15, 2021",227.08
"Thursday, April 15, 2021",236.6
"Thursday, April 15, 2021",234.92
"Thursday, April 15, 2021",243.6
"Thursday, April 15, 2021",250.95
"Thursday, April 15, 2021",257.67
"Thursday, April 15, 2021",248.43
"Thursday, April 15, 2021",236.6
"Thursday, April 15, 2021",230.23
"Thursday, April 15, 2021",266.21
"Thursday, April 15, 2021",258.16
"Thursday, April 15, 2021",256.97
"Thursday, April 15, 2021",258.65
"Thursday, April 15, 2021",260.89
"Friday, April 16, 2021",260.05
"Friday, April 16, 2021",247.17
"Friday, April 16, 2021",242.34
"Friday, April 16, 2021",228.62
"Friday, April 16, 2021",225.19
"Friday, April 16, 2021",221.2
"Friday, April 16, 2021",191.38
"Friday, April 16, 2021",185.92
"Friday, April 16, 2021",202.09
"Friday, April 16, 2021",222.95
"Friday, April 16, 2021",237.79
"Friday, April 16, 2021",245.91
"Friday, April 16, 2021",242.34
"Friday, April 16, 2021",252.35
"Friday, April 16, 2021",258.44
"Friday, April 16, 2021",261.87
"Friday, April 16, 2021",255.99
"Friday, April 16, 2021",241.85
"Friday, April 16, 2021",233.52
"Friday, April 16, 2021",271.11
"Friday, April 16, 2021",256.76
"Friday, April 16, 2021",258.44
"Friday, April 16, 2021",259.07
"Friday, April 16, 2021",256.41
"Saturday, April 17, 2021",256.97
"Saturday, April 17, 2021",251.65
"Saturday, April 17, 2021",244.16
"Saturday, April 17, 2021",237.37
"Saturday, April 17, 2021",227.78
"Saturday, April 17, 2021",222.18
"Saturday, April 17, 2021",198.24
"Saturday, April 17, 2021",192.92
"Saturday, April 17, 2021",217.56
"Saturday, April 17, 2021",233.38
"Saturday, April 17, 2021",252
"Saturday, April 17, 2021",259.28
"Saturday, April 17, 2021",255.92
"Saturday, April 17, 2021",264.25
"Saturday, April 17, 2021",271.88
"Saturday, April 17, 2021",273.35
"Saturday, April 17, 2021",264.46
"Saturday, April 17, 2021",249.34
"Saturday, April 17, 2021",240.8
"Saturday, April 17, 2021",275.59
"Saturday, April 17, 2021",266.77
"Saturday, April 17, 2021",267.96
"Saturday, April 17, 2021",271.67
"Saturday, April 17, 2021",273.7
"Sunday, April 18, 2021",278.95
"Sunday, April 18, 2021",278.53
"Sunday, April 18, 2021",277.41
"Sunday, April 18, 2021",268.52
"Sunday, April 18, 2021",260.47
"Sunday, April 18, 2021",253.96
"Sunday, April 18, 2021",231.35
"Sunday, April 18, 2021",210.91
"Sunday, April 18, 2021",221.27
"Sunday, April 18, 2021",233.31
"Sunday, April 18, 2021",243.53
"Sunday, April 18, 2021",251.23
"Sunday, April 18, 2021",247.17
"Sunday, April 18, 2021",255.71
"Sunday, April 18, 2021",260.05
"Sunday, April 18, 2021",263.97
"Sunday, April 18, 2021",253.33
"Sunday, April 18, 2021",238.28
"Sunday, April 18, 2021",239.82
"Sunday, April 18, 2021",275.38
"Sunday, April 18, 2021",264.11
"Sunday, April 18, 2021",264.25
"Sunday, April 18, 2021",264.53
"Sunday, April 18, 2021",265.93
"Monday, April 19, 2021",265.23
"Monday, April 19, 2021",263.62
"Monday, April 19, 2021",261.66
"Monday, April 19, 2021",247.45
"Monday, April 19, 2021",240.45
"Monday, April 19, 2021",235.06
"Monday, April 19, 2021",209.3
"Monday, April 19, 2021",190.33
"Monday, April 19, 2021",204.61
"Monday, April 19, 2021",210.91
"Monday, April 19, 2021",224.14
"Monday, April 19, 2021",232.96
"Monday, April 19, 2021",233.17
"Monday, April 19, 2021",240.73
"Monday, April 19, 2021",242.9
"Monday, April 19, 2021",247.17
"Monday, April 19, 2021",239.89
"Monday, April 19, 2021",221.9
"Monday, April 19, 2021",224.56
"Monday, April 19, 2021",256.83
"Monday, April 19, 2021",241.92
"Monday, April 19, 2021",238.98
"Monday, April 19, 2021",234.29
"Monday, April 19, 2021",232.4
"Tuesday, April 20, 2021",230.02
"Tuesday, April 20, 2021",232.75
"Tuesday, April 20, 2021",233.8
"Tuesday, April 20, 2021",231.07
"Tuesday, April 20, 2021",226.59
"Tuesday, April 20, 2021",225.19
"Tuesday, April 20, 2021",207.2
"Tuesday, April 20, 2021",187.46
"Tuesday, April 20, 2021",193.2
"Tuesday, April 20, 2021",201.46
"Tuesday, April 20, 2021",211.33
"Tuesday, April 20, 2021",222.95
"Tuesday, April 20, 2021",224.14
"Tuesday, April 20, 2021",221.2
"Tuesday, April 20, 2021",221.55
"Tuesday, April 20, 2021",227.78
"Tuesday, April 20, 2021",225.12
"Tuesday, April 20, 2021",215.11
"Tuesday, April 20, 2021",212.24
"Tuesday, April 20, 2021",251.3
"Tuesday, April 20, 2021",238.21
"Tuesday, April 20, 2021",237.02
"Tuesday, April 20, 2021",239.33
"Tuesday, April 20, 2021",241.43
"Wednesday, April 21, 2021",245.07
"Wednesday, April 21, 2021",253.75
"Wednesday, April 21, 2021",255.36
"Wednesday, April 21, 2021",253.47
"Wednesday, April 21, 2021",241.99
"Wednesday, April 21, 2021",238.14
"Wednesday, April 21, 2021",204.96
"Wednesday, April 21, 2021",196.35
"Wednesday, April 21, 2021",210.98
"Wednesday, April 21, 2021",223.44
"Wednesday, April 21, 2021",239.54
"Wednesday, April 21, 2021",251.79
"Wednesday, April 21, 2021",252.84
"Wednesday, April 21, 2021",259.77
"Wednesday, April 21, 2021",262.85
"Wednesday, April 21, 2021",271.39
"Wednesday, April 21, 2021",256.76
"Wednesday, April 21, 2021",238.7
"Wednesday, April 21, 2021",243.88
"Wednesday, April 21, 2021",274.68
"Wednesday, April 21, 2021",258.23
"Wednesday, April 21, 2021",261.38
"Wednesday, April 21, 2021",265.09
"Wednesday, April 21, 2021",268.59
"Thursday, April 22, 2021",273.7
"Thursday, April 22, 2021",276.08
"Thursday, April 22, 2021",276.71
"Thursday, April 22, 2021",271.25
"Thursday, April 22, 2021",264.88
"Thursday, April 22, 2021",258.3
"Thursday, April 22, 2021",229.04
"Thursday, April 22, 2021",221.76
"Thursday, April 22, 2021",246.68
"Thursday, April 22, 2021",265.72
"Thursday, April 22, 2021",233.73
"Thursday, April 22, 2021",245.14
"Thursday, April 22, 2021",239.19
"Thursday, April 22, 2021",272.58
"Thursday, April 22, 2021",279.23
"Thursday, April 22, 2021",268.17
"Thursday, April 22, 2021",252.28
"Thursday, April 22, 2021",240.17
"Thursday, April 22, 2021",239.4
"Thursday, April 22, 2021",279.23
"Thursday, April 22, 2021",264.25
"Thursday, April 22, 2021",248.64
"Thursday, April 22, 2021",262.92
"Thursday, April 22, 2021",265.3
"Friday, April 23, 2021",266.77
"Friday, April 23, 2021",268.66
"Friday, April 23, 2021",264.74
"Friday, April 23, 2021",258.86
"Friday, April 23, 2021",254.94
"Friday, April 23, 2021",249.55
"Friday, April 23, 2021",223.65
"Friday, April 23, 2021",213.22
"Friday, April 23, 2021",236.6
"Friday, April 23, 2021",255.64
"Friday, April 23, 2021",268.24
"Friday, April 23, 2021",278.11
"Friday, April 23, 2021",277.13
"Friday, April 23, 2021",281.05
"Friday, April 23, 2021",280.56
"Friday, April 23, 2021",272.23
"Friday, April 23, 2021",254.8
"Friday, April 23, 2021",231.91
"Friday, April 23, 2021",238.84
"Friday, April 23, 2021",274.4
"Friday, April 23, 2021",251.51
"Friday, April 23, 2021",240.1
"Friday, April 23, 2021",245.98
"Friday, April 23, 2021",253.26
"Saturday, April 24, 2021",257.46
"Saturday, April 24, 2021",256.9
"Saturday, April 24, 2021",253.75
"Saturday, April 24, 2021",244.37
"Saturday, April 24, 2021",238.35
"Saturday, April 24, 2021",232.33
"Saturday, April 24, 2021",206.01
"Saturday, April 24, 2021",196.49
"Saturday, April 24, 2021",221.76
"Saturday, April 24, 2021",237.37
"Saturday, April 24, 2021",254.59
"Saturday, April 24, 2021",258.3
"Saturday, April 24, 2021",243.53
"Saturday, April 24, 2021",248.99
"Saturday, April 24, 2021",252.28
"Saturday, April 24, 2021",238.35
"Saturday, April 24, 2021",226.03
"Saturday, April 24, 2021",200.62
"Saturday, April 24, 2021",210.98
"Saturday, April 24, 2021",244.65
"Saturday, April 24, 2021",235.76
"Saturday, April 24, 2021",238.49
"Saturday, April 24, 2021",241.43
"Saturday, April 24, 2021",240.1
"Sunday, April 25, 2021",238.28
"Sunday, April 25, 2021",237.51
"Sunday, April 25, 2021",234.22
"Sunday, April 25, 2021",228.2
"Sunday, April 25, 2021",224.56
"Sunday, April 25, 2021",222.39
"Sunday, April 25, 2021",202.93
"Sunday, April 25, 2021",197.19
"Sunday, April 25, 2021",#VALUE!
"Sunday, April 25, 2021",#VALUE!
"Sunday, April 25, 2021",#VALUE!
"Sunday, April 25, 2021",233.38
"Sunday, April 25, 2021",237.72
"Sunday, April 25, 2021",246.26
"Sunday, April 25, 2021",247.17
"Sunday, April 25, 2021",239.82
"Sunday, April 25, 2021",234.29
"Sunday, April 25, 2021",220.29
"Sunday, April 25, 2021",220.36
"Sunday, April 25, 2021",267.33
"Sunday, April 25, 2021",256.27
"Sunday, April 25, 2021",256.9
"Sunday, April 25, 2021",258.44
"Sunday, April 25, 2021",257.74
"Monday, April 26, 2021",253.61
"Monday, April 26, 2021",250.67
"Monday, April 26, 2021",245.49
"Monday, April 26, 2021",238.14
"Monday, April 26, 2021",230.44
"Monday, April 26, 2021",225.05
"Monday, April 26, 2021",199.01
"Monday, April 26, 2021",189.49
"Monday, April 26, 2021",206.57
"Monday, April 26, 2021",219.8
"Monday, April 26, 2021",230.16
"Monday, April 26, 2021",241.08
"Monday, April 26, 2021",242.69
"Monday, April 26, 2021",247.59
"Monday, April 26, 2021",251.58
"Monday, April 26, 2021",257.81
"Monday, April 26, 2021",244.86
"Monday, April 26, 2021",230.16
"Monday, April 26, 2021",217.42
"Monday, April 26, 2021",244.44
"Monday, April 26, 2021",231.7
"Monday, April 26, 2021",232.54
"Monday, April 26, 2021",227.92
"Monday, April 26, 2021",229.88
"Tuesday, April 27, 2021",227.85
"Tuesday, April 27, 2021",225.4
"Tuesday, April 27, 2021",223.93
"Tuesday, April 27, 2021",221.48
"Tuesday, April 27, 2021",217.56
"Tuesday, April 27, 2021",213.85
"Tuesday, April 27, 2021",186.34
"Tuesday, April 27, 2021",180.32
"Tuesday, April 27, 2021",196.14
"Tuesday, April 27, 2021",208.39
"Tuesday, April 27, 2021",220.15
"Tuesday, April 27, 2021",229.18
"Tuesday, April 27, 2021",231
"Tuesday, April 27, 2021",230.16
"Tuesday, April 27, 2021",231.63
"Tuesday, April 27, 2021",236.04
"Tuesday, April 27, 2021",229.88
"Tuesday, April 27, 2021",213.22
"Tuesday, April 27, 2021",213.36
"Tuesday, April 27, 2021",257.32
"Tuesday, April 27, 2021",245.49
"Tuesday, April 27, 2021",240.87
"Tuesday, April 27, 2021",240.73
"Tuesday, April 27, 2021",244.58
"Wednesday, April 28, 2021",244.51
"Wednesday, April 28, 2021",251.86
"Wednesday, April 28, 2021",254.31
"Wednesday, April 28, 2021",251.51
"Wednesday, April 28, 2021",243.04
"Wednesday, April 28, 2021",238.35
"Wednesday, April 28, 2021",205.24
"Wednesday, April 28, 2021",194.88
"Wednesday, April 28, 2021",214.2
"Wednesday, April 28, 2021",233.38
"Wednesday, April 28, 2021",247.1
"Wednesday, April 28, 2021",256.06
"Wednesday, April 28, 2021",259.63
"Wednesday, April 28, 2021",261.66
"Wednesday, April 28, 2021",262.71
"Wednesday, April 28, 2021",267.75
"Wednesday, April 28, 2021",261.45
"Wednesday, April 28, 2021",245.77
"Wednesday, April 28, 2021",239.82
"Wednesday, April 28, 2021",282.45
"Wednesday, April 28, 2021",274.68
"Wednesday, April 28, 2021",275.52
"Wednesday, April 28, 2021",277.97
"Wednesday, April 28, 2021",283.29
"Thursday, April 29, 2021",285.88
"Thursday, April 29, 2021",292.74
"Thursday, April 29, 2021",287.63
"Thursday, April 29, 2021",279.65
"Thursday, April 29, 2021",268.94
"Thursday, April 29, 2021",260.33
"Thursday, April 29, 2021",228.97
"Thursday, April 29, 2021",223.93
"Thursday, April 29, 2021",247.94
"Thursday, April 29, 2021",264.18
"Thursday, April 29, 2021",274.75
"Thursday, April 29, 2021",262.71
"Thursday, April 29, 2021",287.91
"Thursday, April 29, 2021",295.82
"Thursday, April 29, 2021",278.88
"Thursday, April 29, 2021",299.39
"Thursday, April 29, 2021",284.76
"Thursday, April 29, 2021",263.48
"Thursday, April 29, 2021",260.12
"Thursday, April 29, 2021",298.97
"Thursday, April 29, 2021",293.79
"Thursday, April 29, 2021",291.34
"Thursday, April 29, 2021",286.3
"Thursday, April 29, 2021",287.56
"Friday, April 30, 2021",286.65
"Friday, April 30, 2021",293.09
"Friday, April 30, 2021",291.27
"Friday, April 30, 2021",285.6
"Friday, April 30, 2021",276.64
"Friday, April 30, 2021",270.2
"Friday, April 30, 2021",238.63
"Friday, April 30, 2021",230.09
"Friday, April 30, 2021",257.39
"Friday, April 30, 2021",268.03
"Friday, April 30, 2021",287.14
"Friday, April 30, 2021",294.14
"Friday, April 30, 2021",294.56
"Friday, April 30, 2021",300.79
"Friday, April 30, 2021",306.32
"Friday, April 30, 2021",312.69
"Friday, April 30, 2021",300.23
"Friday, April 30, 2021",310.1
"Friday, April 30, 2021",267.61
"Friday, April 30, 2021",294.35
"Friday, April 30, 2021",287.14
"Friday, April 30, 2021",286.44
"Friday, April 30, 2021",287.56
"Friday, April 30, 2021",289.59
"Saturday, May 01, 2021",289.1
"Saturday, May 01, 2021",294.07
"Saturday, May 01, 2021",292.53
"Saturday, May 01, 2021",283.5
"Saturday, May 01, 2021",274.61
"Saturday, May 01, 2021",267.4
"Saturday, May 01, 2021",230.58
"Saturday, May 01, 2021",235.41
"Saturday, May 01, 2021",255.85
"Saturday, May 01, 2021",273.28
"Saturday, May 01, 2021",285.32
"Saturday, May 01, 2021",298.06
"Saturday, May 01, 2021",300.51
"Saturday, May 01, 2021",307.44
"Saturday, May 01, 2021",305.69
"Saturday, May 01, 2021",296.66
"Saturday, May 01, 2021",267.96
"Saturday, May 01, 2021",233.03
"Saturday, May 01, 2021",232.89
"Saturday, May 01, 2021",250.11
"Saturday, May 01, 2021",243.18
"Saturday, May 01, 2021",250.32
"Saturday, May 01, 2021",251.16
"Saturday, May 01, 2021",253.12
"Sunday, May 02, 2021",251.93
"Sunday, May 02, 2021",252.84
"Sunday, May 02, 2021",252.98
"Sunday, May 02, 2021",248.36
"Sunday, May 02, 2021",237.86
"Sunday, May 02, 2021",234.92
"Sunday, May 02, 2021",205.24
"Sunday, May 02, 2021",203.42
"Sunday, May 02, 2021",220.85
"Sunday, May 02, 2021",239.47
"Sunday, May 02, 2021",253.26
"Sunday, May 02, 2021",263.06
"Sunday, May 02, 2021",262.92
"Sunday, May 02, 2021",271.67
"Sunday, May 02, 2021",274.33
"Sunday, May 02, 2021",277.97
"Sunday, May 02, 2021",262.08
"Sunday, May 02, 2021",247.66
"Sunday, May 02, 2021",241.85
"Sunday, May 02, 2021",277.69
"Sunday, May 02, 2021",267.26
"Sunday, May 02, 2021",268.24
"Sunday, May 02, 2021",268.45
"Sunday, May 02, 2021",270.62
"Monday, May 03, 2021",270.06
"Monday, May 03, 2021",272.44
"Monday, May 03, 2021",271.53
"Monday, May 03, 2021",266.49
"Monday, May 03, 2021",257.67
"Monday, May 03, 2021",251.58
"Monday, May 03, 2021",235.41
"Monday, May 03, 2021",219.17
"Monday, May 03, 2021",240.38
"Monday, May 03, 2021",252.21
"Monday, May 03, 2021",261.31
"Monday, May 03, 2021",268.38
"Monday, May 03, 2021",269.71
"Monday, May 03, 2021",274.82
"Monday, May 03, 2021",276.43
"Monday, May 03, 2021",279.51
"Monday, May 03, 2021",268.31
"Monday, May 03, 2021",252.35
"Monday, May 03, 2021",246.82
"Monday, May 03, 2021",281.89
"Monday, May 03, 2021",269.92
"Monday, May 03, 2021",265.93
"Monday, May 03, 2021",263.83
"Monday, May 03, 2021",266.49
"Tuesday, May 04, 2021",266
"Tuesday, May 04, 2021",269.78
"Tuesday, May 04, 2021",273.7
"Tuesday, May 04, 2021",269.64
"Tuesday, May 04, 2021",262.92
"Tuesday, May 04, 2021",254.24
"Tuesday, May 04, 2021",224
"Tuesday, May 04, 2021",222.88
"Tuesday, May 04, 2021",237.79
"Tuesday, May 04, 2021",248.36
"Tuesday, May 04, 2021",257.39
"Tuesday, May 04, 2021",265.51
"Tuesday, May 04, 2021",257.25
"Tuesday, May 04, 2021",259.91
"Tuesday, May 04, 2021",266.49
"Tuesday, May 04, 2021",275.8
"Tuesday, May 04, 2021",258.93
"Tuesday, May 04, 2021",237.58
"Tuesday, May 04, 2021",241.71
"Tuesday, May 04, 2021",278.74
"Tuesday, May 04, 2021",267.4
"Tuesday, May 04, 2021",267.54
"Tuesday, May 04, 2021",266.35
"Tuesday, May 04, 2021",266.91
"Wednesday, May 05, 2021",269.01
"Wednesday, May 05, 2021",279.23
"Wednesday, May 05, 2021",276.5
"Wednesday, May 05, 2021",271.6
"Wednesday, May 05, 2021",262.01
"Wednesday, May 05, 2021",254.17
"Wednesday, May 05, 2021",209.79
"Wednesday, May 05, 2021",222.32
"Wednesday, May 05, 2021",243.67
"Wednesday, May 05, 2021",265.02
"Wednesday, May 05, 2021",281.47
"Wednesday, May 05, 2021",286.79
"Wednesday, May 05, 2021",285.39
"Wednesday, May 05, 2021",287.28
"Wednesday, May 05, 2021",290.43
"Wednesday, May 05, 2021",296.1
"Wednesday, May 05, 2021",284.34
"Wednesday, May 05, 2021",268.8
"Wednesday, May 05, 2021",258.3
"Wednesday, May 05, 2021",295.4
"Wednesday, May 05, 2021",286.72
"Wednesday, May 05, 2021",281.47
"Wednesday, May 05, 2021",294.77
"Wednesday, May 05, 2021",292.39
"Thursday, May 06, 2021",293.3
"Thursday, May 06, 2021",295.61
"Thursday, May 06, 2021",292.04
"Thursday, May 06, 2021",281.54
"Thursday, May 06, 2021",270.62
"Thursday, May 06, 2021",257.88
"Thursday, May 06, 2021",221.13
"Thursday, May 06, 2021",220.5
"Thursday, May 06, 2021",250.6
"Thursday, May 06, 2021",268.17
"Thursday, May 06, 2021",287.7
"Thursday, May 06, 2021",296.87
"Thursday, May 06, 2021",308.56
"Thursday, May 06, 2021",318.01
"Thursday, May 06, 2021",322.14
"Thursday, May 06, 2021",326.06
"Thursday, May 06, 2021",311.71
"Thursday, May 06, 2021",291.48
"Thursday, May 06, 2021",274.89
"Thursday, May 06, 2021",304.78
"Thursday, May 06, 2021",296.31
"Thursday, May 06, 2021",289.59
"Thursday, May 06, 2021",292.39
"Thursday, May 06, 2021",295.82
"Friday, May 07, 2021",297.36
"Friday, May 07, 2021",295.19
"Friday, May 07, 2021",290.85
"Friday, May 07, 2021",283.01
"Friday, May 07, 2021",269.78
"Friday, May 07, 2021",260.47
"Friday, May 07, 2021",221.55
"Friday, May 07, 2021",223.86
"Friday, May 07, 2021",251.65
"Friday, May 07, 2021",269.43
"Friday, May 07, 2021",286.79
"Friday, May 07, 2021",307.3
"Friday, May 07, 2021",311.64
"Friday, May 07, 2021",320.39
"Friday, May 07, 2021",323.75
"Friday, May 07, 2021",322.35
"Friday, May 07, 2021",312.48
"Friday, May 07, 2021",300.23
"Friday, May 07, 2021",284.62
"Friday, May 07, 2021",309.19
"Friday, May 07, 2021",298.55
"Friday, May 07, 2021",296.17
"Friday, May 07, 2021",292.74
"Friday, May 07, 2021",299.88
"Saturday, May 08, 2021",301.21
"Saturday, May 08, 2021",305.41
"Saturday, May 08, 2021",300.79
"Saturday, May 08, 2021",289.31
"Saturday, May 08, 2021",278.53
"Saturday, May 08, 2021",267.75
"Saturday, May 08, 2021",241.43
"Saturday, May 08, 2021",231.07
"Saturday, May 08, 2021",257.88
"Saturday, May 08, 2021",277.9
"Saturday, May 08, 2021",297.08
"Saturday, May 08, 2021",314.02
"Saturday, May 08, 2021",321.09
"Saturday, May 08, 2021",329.98
"Saturday, May 08, 2021",332.92
"Saturday, May 08, 2021",334.6
"Saturday, May 08, 2021",322.35
"Saturday, May 08, 2021",311.29
"Saturday, May 08, 2021",294
"Saturday, May 08, 2021",318.78
"Saturday, May 08, 2021",308.98
"Saturday, May 08, 2021",303.52
"Saturday, May 08, 2021",303.24
"Saturday, May 08, 2021",309.54
"Sunday, May 09, 2021",313.95
"Sunday, May 09, 2021",315.42
"Sunday, May 09, 2021",311.36
"Sunday, May 09, 2021",311.43
"Sunday, May 09, 2021",302.82
"Sunday, May 09, 2021",296.17
"Sunday, May 09, 2021",261.31
"Sunday, May 09, 2021",260.47
"Sunday, May 09, 2021",278.25
"Sunday, May 09, 2021",294.84
"Sunday, May 09, 2021",310.8
"Sunday, May 09, 2021",330.19
"Sunday, May 09, 2021",339.22
"Sunday, May 09, 2021",382.48
"Sunday, May 09, 2021",346.78
"Sunday, May 09, 2021",347.06
"Sunday, May 09, 2021",333.06
"Sunday, May 09, 2021",308.91
"Sunday, May 09, 2021",297.01
"Sunday, May 09, 2021",333.69
"Sunday, May 09, 2021",325.08
"Sunday, May 09, 2021",321.09
"Sunday, May 09, 2021",322.98
"Sunday, May 09, 2021",327.95
"Monday, May 10, 2021",331.8
