Date & Time,MW
"Wednesday, April 07, 2021",0
"Wednesday, April 07, 2021",0
"Wednesday, April 07, 2021",0
"Wednesday, April 07, 2021",0
"Thursday, April 08, 2021",0
"Thursday, April 08, 2021",0
"Thursday, April 08, 2021",0
"Thursday, April 08, 2021",0
"Thursday, April 08, 2021",0
"Thursday, April 08, 2021",0
"Thursday, April 08, 2021",0
"Thursday, April 08, 2021",0
"Thursday, April 08, 2021",190
"Thursday, April 08, 2021",209
"Thursday, April 08, 2021",300
"Thursday, April 08, 2021",300
"Thursday, April 08, 2021",300
"Thursday, April 08, 2021",300
"Thursday, April 08, 2021",300
"Thursday, April 08, 2021",300
"Thursday, April 08, 2021",300
"Thursday, April 08, 2021",285
"Thursday, April 08, 2021",40
"Thursday, April 08, 2021",0
"Thursday, April 08, 2021",0
"Thursday, April 08, 2021",0
"Thursday, April 08, 2021",0
"Thursday, April 08, 2021",0
"Friday, April 09, 2021",0
"Friday, April 09, 2021",0
"Friday, April 09, 2021",0
"Friday, April 09, 2021",0
"Friday, April 09, 2021",0
"Friday, April 09, 2021",0
"Friday, April 09, 2021",0
"Friday, April 09, 2021",0
"Friday, April 09, 2021",125
"Friday, April 09, 2021",200
"Friday, April 09, 2021",320
"Friday, April 09, 2021",320
"Friday, April 09, 2021",320
"Friday, April 09, 2021",320
"Friday, April 09, 2021",320
"Friday, April 09, 2021",320
"Friday, April 09, 2021",310
"Friday, April 09, 2021",310
"Friday, April 09, 2021",310
"Friday, April 09, 2021",0
"Friday, April 09, 2021",0
"Friday, April 09, 2021",0
"Friday, April 09, 2021",0
"Friday, April 09, 2021",0
"Saturday, April 10, 2021",0
"Saturday, April 10, 2021",0
"Saturday, April 10, 2021",0
"Saturday, April 10, 2021",0
"Saturday, April 10, 2021",0
"Saturday, April 10, 2021",0
"Saturday, April 10, 2021",1
"Saturday, April 10, 2021",1
"Saturday, April 10, 2021",269
"Saturday, April 10, 2021",300
"Saturday, April 10, 2021",300
"Saturday, April 10, 2021",300
"Saturday, April 10, 2021",300
"Saturday, April 10, 2021",300
"Saturday, April 10, 2021",300
"Saturday, April 10, 2021",300
"Saturday, April 10, 2021",300
"Saturday, April 10, 2021",270
"Saturday, April 10, 2021",200
"Saturday, April 10, 2021",0
"Saturday, April 10, 2021",0
"Saturday, April 10, 2021",0
"Saturday, April 10, 2021",0
"Saturday, April 10, 2021",0
"Sunday, April 11, 2021",0
"Sunday, April 11, 2021",0
"Sunday, April 11, 2021",0
"Sunday, April 11, 2021",0
"Sunday, April 11, 2021",0
"Sunday, April 11, 2021",0
"Sunday, April 11, 2021",0
"Sunday, April 11, 2021",52
"Sunday, April 11, 2021",248
"Sunday, April 11, 2021",248
"Sunday, April 11, 2021",248
"Sunday, April 11, 2021",248
"Sunday, April 11, 2021",248
"Sunday, April 11, 2021",248
"Sunday, April 11, 2021",248
"Sunday, April 11, 2021",300
"Sunday, April 11, 2021",300
"Sunday, April 11, 2021",268
"Sunday, April 11, 2021",80
"Sunday, April 11, 2021",80
"Sunday, April 11, 2021",80
"Sunday, April 11, 2021",80
"Sunday, April 11, 2021",61
"Sunday, April 11, 2021",0
"Monday, April 12, 2021",0
"Monday, April 12, 2021",0
"Monday, April 12, 2021",0
"Monday, April 12, 2021",0
"Monday, April 12, 2021",0
"Monday, April 12, 2021",0
"Monday, April 12, 2021",0
"Monday, April 12, 2021",0
"Monday, April 12, 2021",256
"Monday, April 12, 2021",256
"Monday, April 12, 2021",256
"Monday, April 12, 2021",256
"Monday, April 12, 2021",270
"Monday, April 12, 2021",300
"Monday, April 12, 2021",300
"Monday, April 12, 2021",300
"Monday, April 12, 2021",300
"Monday, April 12, 2021",256
"Monday, April 12, 2021",128
"Monday, April 12, 2021",0
"Monday, April 12, 2021",0
"Monday, April 12, 2021",0
"Monday, April 12, 2021",0
"Monday, April 12, 2021",16
"Tuesday, April 13, 2021",0
"Tuesday, April 13, 2021",0
"Tuesday, April 13, 2021",0
"Tuesday, April 13, 2021",0
"Tuesday, April 13, 2021",0
"Tuesday, April 13, 2021",0
"Tuesday, April 13, 2021",0
"Tuesday, April 13, 2021",100
"Tuesday, April 13, 2021",300
"Tuesday, April 13, 2021",300
"Tuesday, April 13, 2021",291
"Tuesday, April 13, 2021",107
"Tuesday, April 13, 2021",300
"Tuesday, April 13, 2021",300
"Tuesday, April 13, 2021",300
"Tuesday, April 13, 2021",300
"Tuesday, April 13, 2021",300
"Tuesday, April 13, 2021",300
"Tuesday, April 13, 2021",196
"Tuesday, April 13, 2021",196
"Tuesday, April 13, 2021",196
"Tuesday, April 13, 2021",0
"Tuesday, April 13, 2021",0
"Tuesday, April 13, 2021",0
"Wednesday, April 14, 2021",0
"Wednesday, April 14, 2021",0
"Wednesday, April 14, 2021",0
"Wednesday, April 14, 2021",0
"Wednesday, April 14, 2021",0
"Wednesday, April 14, 2021",0
"Wednesday, April 14, 2021",8
"Wednesday, April 14, 2021",125
"Wednesday, April 14, 2021",270
"Wednesday, April 14, 2021",300
"Wednesday, April 14, 2021",300
"Wednesday, April 14, 2021",300
"Wednesday, April 14, 2021",300
"Wednesday, April 14, 2021",300
"Wednesday, April 14, 2021",300
"Wednesday, April 14, 2021",300
"Wednesday, April 14, 2021",300
"Wednesday, April 14, 2021",240
"Wednesday, April 14, 2021",240
"Wednesday, April 14, 2021",7
"Wednesday, April 14, 2021",6
"Wednesday, April 14, 2021",0
"Wednesday, April 14, 2021",0
"Wednesday, April 14, 2021",0
"Thursday, April 15, 2021",0
"Thursday, April 15, 2021",0
"Thursday, April 15, 2021",0
"Thursday, April 15, 2021",0
"Thursday, April 15, 2021",0
"Thursday, April 15, 2021",0
"Thursday, April 15, 2021",1
"Thursday, April 15, 2021",100
"Thursday, April 15, 2021",300
"Thursday, April 15, 2021",300
"Thursday, April 15, 2021",300
"Thursday, April 15, 2021",300
"Thursday, April 15, 2021",300
"Thursday, April 15, 2021",300
"Thursday, April 15, 2021",300
"Thursday, April 15, 2021",300
"Thursday, April 15, 2021",300
"Thursday, April 15, 2021",236
"Thursday, April 15, 2021",60
"Thursday, April 15, 2021",0
"Thursday, April 15, 2021",0
"Thursday, April 15, 2021",0
"Thursday, April 15, 2021",0
"Thursday, April 15, 2021",0
"Friday, April 16, 2021",0
"Friday, April 16, 2021",0
"Friday, April 16, 2021",0
"Friday, April 16, 2021",0
"Friday, April 16, 2021",0
"Friday, April 16, 2021",0
"Friday, April 16, 2021",1
"Friday, April 16, 2021",80
"Friday, April 16, 2021",300
"Friday, April 16, 2021",300
"Friday, April 16, 2021",300
"Friday, April 16, 2021",300
"Friday, April 16, 2021",300
"Friday, April 16, 2021",245
"Friday, April 16, 2021",245
"Friday, April 16, 2021",285
"Friday, April 16, 2021",284
"Friday, April 16, 2021",105
"Friday, April 16, 2021",105
"Friday, April 16, 2021",0
"Friday, April 16, 2021",0
"Friday, April 16, 2021",0
"Friday, April 16, 2021",0
"Friday, April 16, 2021",0
"Saturday, April 17, 2021",0
"Saturday, April 17, 2021",0
"Saturday, April 17, 2021",0
"Saturday, April 17, 2021",0
"Saturday, April 17, 2021",0
"Saturday, April 17, 2021",0
"Saturday, April 17, 2021",0
"Saturday, April 17, 2021",0
"Saturday, April 17, 2021",0
"Saturday, April 17, 2021",0
"Saturday, April 17, 2021",0
"Saturday, April 17, 2021",164
"Saturday, April 17, 2021",300
"Saturday, April 17, 2021",300
"Saturday, April 17, 2021",300
"Saturday, April 17, 2021",300
"Saturday, April 17, 2021",300
"Saturday, April 17, 2021",203
"Saturday, April 17, 2021",42
"Saturday, April 17, 2021",0
"Saturday, April 17, 2021",0
"Saturday, April 17, 2021",0
"Saturday, April 17, 2021",0
"Saturday, April 17, 2021",0
"Sunday, April 18, 2021",0
"Sunday, April 18, 2021",0
"Sunday, April 18, 2021",0
"Sunday, April 18, 2021",0
"Sunday, April 18, 2021",0
"Sunday, April 18, 2021",0
"Sunday, April 18, 2021",14
"Sunday, April 18, 2021",160
"Sunday, April 18, 2021",160
"Sunday, April 18, 2021",253
"Sunday, April 18, 2021",300
"Sunday, April 18, 2021",238
"Sunday, April 18, 2021",300
"Sunday, April 18, 2021",300
"Sunday, April 18, 2021",300
"Sunday, April 18, 2021",300
"Sunday, April 18, 2021",300
"Sunday, April 18, 2021",300
"Sunday, April 18, 2021",56
"Sunday, April 18, 2021",0
"Sunday, April 18, 2021",0
"Sunday, April 18, 2021",0
"Sunday, April 18, 2021",0
"Sunday, April 18, 2021",0
"Monday, April 19, 2021",0
"Monday, April 19, 2021",0
"Monday, April 19, 2021",0
"Monday, April 19, 2021",0
"Monday, April 19, 2021",0
"Monday, April 19, 2021",0
"Monday, April 19, 2021",18
"Monday, April 19, 2021",40
"Monday, April 19, 2021",250
"Monday, April 19, 2021",250
"Monday, April 19, 2021",320
"Monday, April 19, 2021",320
"Monday, April 19, 2021",320
"Monday, April 19, 2021",320
"Monday, April 19, 2021",320
"Monday, April 19, 2021",320
"Monday, April 19, 2021",320
"Monday, April 19, 2021",320
"Monday, April 19, 2021",40
"Monday, April 19, 2021",0
"Monday, April 19, 2021",0
"Monday, April 19, 2021",0
"Monday, April 19, 2021",0
"Monday, April 19, 2021",0
"Tuesday, April 20, 2021",0
"Tuesday, April 20, 2021",0
"Tuesday, April 20, 2021",0
"Tuesday, April 20, 2021",0
"Tuesday, April 20, 2021",0
"Tuesday, April 20, 2021",0
"Tuesday, April 20, 2021",0
"Tuesday, April 20, 2021",0
"Tuesday, April 20, 2021",0
"Tuesday, April 20, 2021",19
"Tuesday, April 20, 2021",270
"Tuesday, April 20, 2021",270
"Tuesday, April 20, 2021",270
"Tuesday, April 20, 2021",284
"Tuesday, April 20, 2021",300
"Tuesday, April 20, 2021",300
"Tuesday, April 20, 2021",112
"Tuesday, April 20, 2021",76
"Tuesday, April 20, 2021",47
"Tuesday, April 20, 2021",0
"Tuesday, April 20, 2021",0
"Tuesday, April 20, 2021",0
"Tuesday, April 20, 2021",0
"Tuesday, April 20, 2021",0
"Wednesday, April 21, 2021",0
"Wednesday, April 21, 2021",0
"Wednesday, April 21, 2021",0
"Wednesday, April 21, 2021",0
"Wednesday, April 21, 2021",0
"Wednesday, April 21, 2021",0
"Wednesday, April 21, 2021",0
"Wednesday, April 21, 2021",83
"Wednesday, April 21, 2021",160
"Wednesday, April 21, 2021",260
"Wednesday, April 21, 2021",280
"Wednesday, April 21, 2021",280
"Wednesday, April 21, 2021",280
"Wednesday, April 21, 2021",300
"Wednesday, April 21, 2021",300
"Wednesday, April 21, 2021",240
"Wednesday, April 21, 2021",240
"Wednesday, April 21, 2021",232
"Wednesday, April 21, 2021",232
"Wednesday, April 21, 2021",0
"Wednesday, April 21, 2021",0
"Wednesday, April 21, 2021",0
"Wednesday, April 21, 2021",0
"Wednesday, April 21, 2021",0
"Thursday, April 22, 2021",0
"Thursday, April 22, 2021",0
"Thursday, April 22, 2021",0
"Thursday, April 22, 2021",0
"Thursday, April 22, 2021",0
"Thursday, April 22, 2021",0
"Thursday, April 22, 2021",20
"Thursday, April 22, 2021",80
"Thursday, April 22, 2021",140
"Thursday, April 22, 2021",260
"Thursday, April 22, 2021",260
"Thursday, April 22, 2021",260
"Thursday, April 22, 2021",300
"Thursday, April 22, 2021",300
"Thursday, April 22, 2021",300
"Thursday, April 22, 2021",208
"Thursday, April 22, 2021",268
"Thursday, April 22, 2021",268
"Thursday, April 22, 2021",268
"Thursday, April 22, 2021",268
"Thursday, April 22, 2021",268
"Thursday, April 22, 2021",191
"Thursday, April 22, 2021",0
"Thursday, April 22, 2021",0
"Friday, April 23, 2021",0
"Friday, April 23, 2021",0
"Friday, April 23, 2021",0
"Friday, April 23, 2021",0
"Friday, April 23, 2021",0
"Friday, April 23, 2021",0
"Friday, April 23, 2021",4
"Friday, April 23, 2021",50
"Friday, April 23, 2021",60
"Friday, April 23, 2021",155
"Friday, April 23, 2021",155
"Friday, April 23, 2021",135
"Friday, April 23, 2021",117
"Friday, April 23, 2021",110
"Friday, April 23, 2021",172
"Friday, April 23, 2021",120
"Friday, April 23, 2021",120
"Friday, April 23, 2021",120
"Friday, April 23, 2021",28
"Friday, April 23, 2021",0
"Friday, April 23, 2021",0
"Friday, April 23, 2021",0
"Friday, April 23, 2021",0
"Friday, April 23, 2021",0
"Saturday, April 24, 2021",0
"Saturday, April 24, 2021",0
"Saturday, April 24, 2021",0
"Saturday, April 24, 2021",0
"Saturday, April 24, 2021",0
"Saturday, April 24, 2021",0
"Saturday, April 24, 2021",4
"Saturday, April 24, 2021",45
"Saturday, April 24, 2021",209
"Saturday, April 24, 2021",260
"Saturday, April 24, 2021",265
"Saturday, April 24, 2021",265
"Saturday, April 24, 2021",265
"Saturday, April 24, 2021",265
"Saturday, April 24, 2021",285
"Saturday, April 24, 2021",285
"Saturday, April 24, 2021",140
"Saturday, April 24, 2021",140
"Saturday, April 24, 2021",24
"Saturday, April 24, 2021",24
"Saturday, April 24, 2021",0
"Saturday, April 24, 2021",0
"Saturday, April 24, 2021",0
"Saturday, April 24, 2021",0
"Sunday, April 25, 2021",0
"Sunday, April 25, 2021",0
"Sunday, April 25, 2021",0
"Sunday, April 25, 2021",0
"Sunday, April 25, 2021",0
"Sunday, April 25, 2021",0
"Sunday, April 25, 2021",20
"Sunday, April 25, 2021",100
"Sunday, April 25, 2021",100
"Sunday, April 25, 2021",212
"Sunday, April 25, 2021",300
"Sunday, April 25, 2021",230
"Sunday, April 25, 2021",160
"Sunday, April 25, 2021",281
"Sunday, April 25, 2021",150
"Sunday, April 25, 2021",135
"Sunday, April 25, 2021",189
"Sunday, April 25, 2021",243
"Sunday, April 25, 2021",120
"Sunday, April 25, 2021",120
"Sunday, April 25, 2021",0
"Sunday, April 25, 2021",0
"Sunday, April 25, 2021",0
"Sunday, April 25, 2021",0
"Monday, April 26, 2021",0
"Monday, April 26, 2021",0
"Monday, April 26, 2021",0
"Monday, April 26, 2021",0
"Monday, April 26, 2021",0
"Monday, April 26, 2021",0
"Monday, April 26, 2021",0
"Monday, April 26, 2021",60
"Monday, April 26, 2021",246
"Monday, April 26, 2021",300
"Monday, April 26, 2021",300
"Monday, April 26, 2021",300
"Monday, April 26, 2021",300
"Monday, April 26, 2021",300
"Monday, April 26, 2021",300
"Monday, April 26, 2021",300
"Monday, April 26, 2021",300
"Monday, April 26, 2021",219
"Monday, April 26, 2021",0
"Monday, April 26, 2021",0
"Monday, April 26, 2021",0
"Monday, April 26, 2021",0
"Monday, April 26, 2021",0
"Monday, April 26, 2021",0
"Tuesday, April 27, 2021",0
"Tuesday, April 27, 2021",0
"Tuesday, April 27, 2021",0
"Tuesday, April 27, 2021",0
"Tuesday, April 27, 2021",0
"Tuesday, April 27, 2021",0
"Tuesday, April 27, 2021",28
"Tuesday, April 27, 2021",40
"Tuesday, April 27, 2021",160
"Tuesday, April 27, 2021",300
"Tuesday, April 27, 2021",300
"Tuesday, April 27, 2021",300
"Tuesday, April 27, 2021",300
"Tuesday, April 27, 2021",300
"Tuesday, April 27, 2021",300
"Tuesday, April 27, 2021",300
"Tuesday, April 27, 2021",300
"Tuesday, April 27, 2021",300
"Tuesday, April 27, 2021",73
"Tuesday, April 27, 2021",0
"Tuesday, April 27, 2021",0
"Tuesday, April 27, 2021",0
"Tuesday, April 27, 2021",0
"Tuesday, April 27, 2021",0
"Wednesday, April 28, 2021",40
"Wednesday, April 28, 2021",0
"Wednesday, April 28, 2021",0
"Wednesday, April 28, 2021",0
"Wednesday, April 28, 2021",0
"Wednesday, April 28, 2021",0
"Wednesday, April 28, 2021",20
"Wednesday, April 28, 2021",160
"Wednesday, April 28, 2021",280
"Wednesday, April 28, 2021",300
"Wednesday, April 28, 2021",305
"Wednesday, April 28, 2021",305
"Wednesday, April 28, 2021",305
"Wednesday, April 28, 2021",305
"Wednesday, April 28, 2021",305
"Wednesday, April 28, 2021",305
"Wednesday, April 28, 2021",305
"Wednesday, April 28, 2021",305
"Wednesday, April 28, 2021",78
"Wednesday, April 28, 2021",0
"Wednesday, April 28, 2021",0
"Wednesday, April 28, 2021",0
"Wednesday, April 28, 2021",0
"Wednesday, April 28, 2021",0
"Thursday, April 29, 2021",0
"Thursday, April 29, 2021",0
"Thursday, April 29, 2021",0
"Thursday, April 29, 2021",0
"Thursday, April 29, 2021",0
"Thursday, April 29, 2021",0
"Thursday, April 29, 2021",0
"Thursday, April 29, 2021",147
"Thursday, April 29, 2021",240
"Thursday, April 29, 2021",300
"Thursday, April 29, 2021",300
"Thursday, April 29, 2021",300
"Thursday, April 29, 2021",300
"Thursday, April 29, 2021",305
"Thursday, April 29, 2021",305
"Thursday, April 29, 2021",305
"Thursday, April 29, 2021",305
"Thursday, April 29, 2021",200
"Thursday, April 29, 2021",200
"Thursday, April 29, 2021",0
"Thursday, April 29, 2021",0
"Thursday, April 29, 2021",0
"Thursday, April 29, 2021",0
"Thursday, April 29, 2021",0
"Friday, April 30, 2021",0
"Friday, April 30, 2021",0
"Friday, April 30, 2021",0
"Friday, April 30, 2021",0
"Friday, April 30, 2021",0
"Friday, April 30, 2021",0
"Friday, April 30, 2021",3
"Friday, April 30, 2021",100
"Friday, April 30, 2021",260
"Friday, April 30, 2021",300
"Friday, April 30, 2021",300
"Friday, April 30, 2021",300
"Friday, April 30, 2021",300
"Friday, April 30, 2021",300
"Friday, April 30, 2021",300
"Friday, April 30, 2021",300
"Friday, April 30, 2021",300
"Friday, April 30, 2021",300
"Friday, April 30, 2021",60
"Friday, April 30, 2021",0
"Friday, April 30, 2021",0
"Friday, April 30, 2021",0
"Friday, April 30, 2021",0
"Friday, April 30, 2021",0
"Saturday, May 01, 2021",0
"Saturday, May 01, 2021",0
"Saturday, May 01, 2021",0
"Saturday, May 01, 2021",0
"Saturday, May 01, 2021",0
"Saturday, May 01, 2021",0
"Saturday, May 01, 2021",20
"Saturday, May 01, 2021",40
"Saturday, May 01, 2021",69
"Saturday, May 01, 2021",280
"Saturday, May 01, 2021",280
"Saturday, May 01, 2021",280
"Saturday, May 01, 2021",300
"Saturday, May 01, 2021",300
"Saturday, May 01, 2021",300
"Saturday, May 01, 2021",300
"Saturday, May 01, 2021",300
"Saturday, May 01, 2021",300
"Saturday, May 01, 2021",0
"Saturday, May 01, 2021",0
"Saturday, May 01, 2021",0
"Saturday, May 01, 2021",0
"Saturday, May 01, 2021",0
"Saturday, May 01, 2021",0
"Sunday, May 02, 2021",0
"Sunday, May 02, 2021",0
"Sunday, May 02, 2021",0
"Sunday, May 02, 2021",0
"Sunday, May 02, 2021",0
"Sunday, May 02, 2021",0
"Sunday, May 02, 2021",20
"Sunday, May 02, 2021",120
"Sunday, May 02, 2021",200
"Sunday, May 02, 2021",280
"Sunday, May 02, 2021",280
"Sunday, May 02, 2021",280
"Sunday, May 02, 2021",300
"Sunday, May 02, 2021",300
"Sunday, May 02, 2021",300
"Sunday, May 02, 2021",300
"Sunday, May 02, 2021",300
"Sunday, May 02, 2021",264
"Sunday, May 02, 2021",264
"Sunday, May 02, 2021",264
"Sunday, May 02, 2021",264
"Sunday, May 02, 2021",0
"Sunday, May 02, 2021",0
"Sunday, May 02, 2021",0
"Monday, May 03, 2021",0
"Monday, May 03, 2021",0
"Monday, May 03, 2021",0
"Monday, May 03, 2021",0
"Monday, May 03, 2021",0
"Monday, May 03, 2021",0
"Monday, May 03, 2021",0
"Monday, May 03, 2021",140
"Monday, May 03, 2021",275
"Monday, May 03, 2021",279
"Monday, May 03, 2021",299
"Monday, May 03, 2021",298
"Monday, May 03, 2021",298
"Monday, May 03, 2021",298
"Monday, May 03, 2021",298
"Monday, May 03, 2021",298
"Monday, May 03, 2021",298
"Monday, May 03, 2021",298
"Monday, May 03, 2021",112
"Monday, May 03, 2021",112
"Monday, May 03, 2021",0
"Monday, May 03, 2021",0
"Monday, May 03, 2021",0
"Monday, May 03, 2021",0
"Tuesday, May 04, 2021",0
"Tuesday, May 04, 2021",0
"Tuesday, May 04, 2021",0
"Tuesday, May 04, 2021",0
"Tuesday, May 04, 2021",0
"Tuesday, May 04, 2021",0
"Tuesday, May 04, 2021",10
"Tuesday, May 04, 2021",150
"Tuesday, May 04, 2021",250
"Tuesday, May 04, 2021",300
"Tuesday, May 04, 2021",300
"Tuesday, May 04, 2021",300
"Tuesday, May 04, 2021",300
"Tuesday, May 04, 2021",300
"Tuesday, May 04, 2021",300
"Tuesday, May 04, 2021",300
"Tuesday, May 04, 2021",300
"Tuesday, May 04, 2021",152
"Tuesday, May 04, 2021",120
"Tuesday, May 04, 2021",48
"Tuesday, May 04, 2021",48
"Tuesday, May 04, 2021",48
"Tuesday, May 04, 2021",31
"Tuesday, May 04, 2021",0
"Wednesday, May 05, 2021",0
"Wednesday, May 05, 2021",0
"Wednesday, May 05, 2021",0
"Wednesday, May 05, 2021",0
"Wednesday, May 05, 2021",0
"Wednesday, May 05, 2021",0
"Wednesday, May 05, 2021",6
"Wednesday, May 05, 2021",40
"Wednesday, May 05, 2021",300
"Wednesday, May 05, 2021",300
"Wednesday, May 05, 2021",300
"Wednesday, May 05, 2021",300
"Wednesday, May 05, 2021",300
"Wednesday, May 05, 2021",300
"Wednesday, May 05, 2021",300
"Wednesday, May 05, 2021",300
"Wednesday, May 05, 2021",300
"Wednesday, May 05, 2021",190
"Wednesday, May 05, 2021",40
"Wednesday, May 05, 2021",0
"Wednesday, May 05, 2021",0
"Wednesday, May 05, 2021",0
"Wednesday, May 05, 2021",0
"Wednesday, May 05, 2021",0
"Thursday, May 06, 2021",0
"Thursday, May 06, 2021",0
"Thursday, May 06, 2021",0
"Thursday, May 06, 2021",0
"Thursday, May 06, 2021",0
"Thursday, May 06, 2021",0
"Thursday, May 06, 2021",20
"Thursday, May 06, 2021",160
"Thursday, May 06, 2021",181
"Thursday, May 06, 2021",300
"Thursday, May 06, 2021",300
"Thursday, May 06, 2021",300
"Thursday, May 06, 2021",298
"Thursday, May 06, 2021",299
"Thursday, May 06, 2021",298
"Thursday, May 06, 2021",298
"Thursday, May 06, 2021",298
"Thursday, May 06, 2021",287
"Thursday, May 06, 2021",140
"Thursday, May 06, 2021",140
"Thursday, May 06, 2021",0
"Thursday, May 06, 2021",0
"Thursday, May 06, 2021",0
"Thursday, May 06, 2021",0
"Friday, May 07, 2021",0
"Friday, May 07, 2021",0
"Friday, May 07, 2021",0
"Friday, May 07, 2021",0
"Friday, May 07, 2021",0
"Friday, May 07, 2021",0
"Friday, May 07, 2021",31
"Friday, May 07, 2021",120
"Friday, May 07, 2021",240
"Friday, May 07, 2021",300
"Friday, May 07, 2021",300
"Friday, May 07, 2021",300
"Friday, May 07, 2021",300
"Friday, May 07, 2021",300
"Friday, May 07, 2021",300
"Friday, May 07, 2021",300
"Friday, May 07, 2021",300
"Friday, May 07, 2021",225
"Friday, May 07, 2021",70
"Friday, May 07, 2021",0
"Friday, May 07, 2021",0
"Friday, May 07, 2021",0
"Friday, May 07, 2021",0
"Friday, May 07, 2021",0
"Saturday, May 08, 2021",0
"Saturday, May 08, 2021",0
"Saturday, May 08, 2021",0
"Saturday, May 08, 2021",0
"Saturday, May 08, 2021",0
"Saturday, May 08, 2021",0
"Saturday, May 08, 2021",40
"Saturday, May 08, 2021",120
"Saturday, May 08, 2021",240
"Saturday, May 08, 2021",300
"Saturday, May 08, 2021",300
"Saturday, May 08, 2021",300
"Saturday, May 08, 2021",300
"Saturday, May 08, 2021",300
"Saturday, May 08, 2021",300
"Saturday, May 08, 2021",300
"Saturday, May 08, 2021",300
"Saturday, May 08, 2021",300
"Saturday, May 08, 2021",100
"Saturday, May 08, 2021",35
"Saturday, May 08, 2021",0
"Saturday, May 08, 2021",0
"Saturday, May 08, 2021",0
"Saturday, May 08, 2021",0
"Sunday, May 09, 2021",0
"Sunday, May 09, 2021",0
"Sunday, May 09, 2021",0
"Sunday, May 09, 2021",0
"Sunday, May 09, 2021",0
"Sunday, May 09, 2021",0
"Sunday, May 09, 2021",0
"Sunday, May 09, 2021",80
"Sunday, May 09, 2021",256
"Sunday, May 09, 2021",256
"Sunday, May 09, 2021",256
"Sunday, May 09, 2021",256
"Sunday, May 09, 2021",305
"Sunday, May 09, 2021",305
"Sunday, May 09, 2021",305
"Sunday, May 09, 2021",305
"Sunday, May 09, 2021",264
"Sunday, May 09, 2021",120
"Sunday, May 09, 2021",60
"Sunday, May 09, 2021",0
"Sunday, May 09, 2021",0
"Sunday, May 09, 2021",0
"Sunday, May 09, 2021",0
"Sunday, May 09, 2021",0
"Monday, May 10, 2021",0
"Monday, May 10, 2021",0
"Monday, May 10, 2021",0
"Monday, May 10, 2021",0
"Monday, May 10, 2021",0
"Monday, May 10, 2021",0
"Monday, May 10, 2021",0
"Monday, May 10, 2021",100
"Monday, May 10, 2021",200
"Monday, May 10, 2021",200
"Monday, May 10, 2021",300
"Monday, May 10, 2021",300
"Monday, May 10, 2021",300
"Monday, May 10, 2021",300
"Monday, May 10, 2021",300
"Monday, May 10, 2021",295
"Monday, May 10, 2021",295
"Monday, May 10, 2021",295
"Monday, May 10, 2021",67
"Monday, May 10, 2021",0
"Monday, May 10, 2021",0
"Monday, May 10, 2021",0
"Monday, May 10, 2021",0
"Monday, May 10, 2021",0
"Tuesday, May 11, 2021",0
"Tuesday, May 11, 2021",0
"Tuesday, May 11, 2021",0
"Tuesday, May 11, 2021",0
"Tuesday, May 11, 2021",0
"Tuesday, May 11, 2021",0
"Tuesday, May 11, 2021",9
"Tuesday, May 11, 2021",80
"Tuesday, May 11, 2021",160
"Tuesday, May 11, 2021",200
"Tuesday, May 11, 2021",160
"Tuesday, May 11, 2021",160
"Tuesday, May 11, 2021",300
"Tuesday, May 11, 2021",300
"Tuesday, May 11, 2021",292
"Tuesday, May 11, 2021",288
"Tuesday, May 11, 2021",288
"Tuesday, May 11, 2021",260
"Tuesday, May 11, 2021",0
"Tuesday, May 11, 2021",0
"Tuesday, May 11, 2021",0
"Tuesday, May 11, 2021",0
"Tuesday, May 11, 2021",0
"Tuesday, May 11, 2021",0
"Wednesday, May 12, 2021",0
"Wednesday, May 12, 2021",0
"Wednesday, May 12, 2021",0
"Wednesday, May 12, 2021",0
"Wednesday, May 12, 2021",0
"Wednesday, May 12, 2021",0
"Wednesday, May 12, 2021",0
"Wednesday, May 12, 2021",70
"Wednesday, May 12, 2021",160
"Wednesday, May 12, 2021",160
"Wednesday, May 12, 2021",171
"Wednesday, May 12, 2021",240
"Wednesday, May 12, 2021",240
"Wednesday, May 12, 2021",240
"Wednesday, May 12, 2021",168
"Wednesday, May 12, 2021",168
"Wednesday, May 12, 2021",300
"Wednesday, May 12, 2021",224
"Wednesday, May 12, 2021",224
"Wednesday, May 12, 2021",0
"Wednesday, May 12, 2021",0
"Wednesday, May 12, 2021",0
"Wednesday, May 12, 2021",0
"Wednesday, May 12, 2021",0
"Thursday, May 13, 2021",0
"Thursday, May 13, 2021",0
"Thursday, May 13, 2021",0
"Thursday, May 13, 2021",0
"Thursday, May 13, 2021",0
"Thursday, May 13, 2021",0
"Thursday, May 13, 2021",0
"Thursday, May 13, 2021",47
"Thursday, May 13, 2021",287
"Thursday, May 13, 2021",300
"Thursday, May 13, 2021",300
"Thursday, May 13, 2021",300
"Thursday, May 13, 2021",300
"Thursday, May 13, 2021",300
"Thursday, May 13, 2021",300
"Thursday, May 13, 2021",300
"Thursday, May 13, 2021",300
"Thursday, May 13, 2021",250
"Thursday, May 13, 2021",80
"Thursday, May 13, 2021",1
"Thursday, May 13, 2021",0
"Thursday, May 13, 2021",0
"Thursday, May 13, 2021",0
"Thursday, May 13, 2021",0
"Friday, May 14, 2021",0
"Friday, May 14, 2021",0
"Friday, May 14, 2021",0
"Friday, May 14, 2021",0
"Friday, May 14, 2021",0
"Friday, May 14, 2021",0
